Stkcd,Reptdt,Asset
300269,2018/12/31,4654825037
300116,2018/12/31,17600561404
300147,2018/12/31,8625609052
300156,2018/12/31,5647147282
300090,2018/12/31,9737663085
300343,2018/12/31,4051649624
300362,2018/12/31,5105059410
300677,2018/12/31,2424602384
300461,2018/12/31,1394722134
300467,2018/12/31,2782920523
300434,2018/12/31,3190770641
300234,2018/12/31,1181968283
300221,2018/12/31,2312163603
300198,2018/12/31,3158901940
300133,2018/12/31,12872787825
300550,2018/12/31,943820410.8
300093,2018/12/31,1549221748
300742,2018/12/31,2507959965
300549,2018/12/31,749164631.5
300323,2018/12/31,12898530623
300686,2018/12/31,1105786552
300518,2018/12/31,1772707730
300192,2018/12/31,1623798926
300496,2018/12/31,2603673630
300030,2018/12/31,1511142205
300012,2018/12/31,4059442790
300217,2018/12/31,3701395090
300160,2018/12/31,1688653465
300015,2018/12/31,9626580345
300451,2018/12/31,3078548333
300432,2018/12/31,3261475274
300410,2018/12/31,3207897178
300459,2018/12/31,12839830748
300315,2018/12/31,5857256178
300353,2018/12/31,3360152297
300118,2018/12/31,18781540862
300644,2018/12/31,985393425.4
300366,2018/12/31,3557888910
300191,2018/12/31,1400044325
300153,2018/12/31,1634781456
300561,2018/12/31,790680560.7
300743,2018/12/31,481766151.8
300402,2018/12/31,1498206371
300486,2018/12/31,1969722323
300109,2018/12/31,2303099575
300236,2018/12/31,1533104754
300155,2018/12/31,1580306297
300137,2018/12/31,2470571878
300270,2018/12/31,1488834832
300305,2018/12/31,1639114977
300373,2018/12/31,3458744453
300382,2018/12/31,1633219979
300618,2018/12/31,3450553254
300359,2018/12/31,2155070812
300002,2018/12/31,6634980058
300340,2018/12/31,3614549311
300409,2018/12/31,5187775269
300444,2018/12/31,3958105930
300388,2018/12/31,10145065075
300175,2018/12/31,1410242334
300143,2018/12/31,2622429820
300069,2018/12/31,588657850
300407,2018/12/31,2393500472
300113,2018/12/31,3885770835
300696,2018/12/31,826887313.9
300499,2018/12/31,1277880105
300292,2018/12/31,2451754724
300397,2018/12/31,1400525683
300168,2018/12/31,7820192006
300178,2018/12/31,9253541749
300238,2018/12/31,1639062212
300698,2018/12/31,633993023.3
300710,2018/12/31,780369149.3
300209,2018/12/31,2660223363
300377,2018/12/31,3209914333
300031,2018/12/31,3235992620
300477,2018/12/31,4680417720
300099,2018/12/31,1928271313
300158,2018/12/31,7212538342
300363,2018/12/31,4374440875
300165,2018/12/31,2229188926
300642,2018/12/31,1102834742
300674,2018/12/31,3243804921
300735,2018/12/31,2128546282
300633,2018/12/31,1835658902
300656,2018/12/31,618308612.7
300108,2018/12/31,4852817986
300134,2018/12/31,6661414621
300173,2018/12/31,1916259725
300195,2018/12/31,5884629305
300199,2018/12/31,5660297822
300225,2018/12/31,1149923690
300287,2018/12/31,5720266010
300293,2018/12/31,2372563675
300335,2018/12/31,3446559724
300355,2018/12/31,14521055542
300381,2018/12/31,4801120583
300405,2018/12/31,1752575858
300427,2018/12/31,3655014496
300438,2018/12/31,5042790635
300171,2018/12/31,4688089049
300449,2018/12/31,2289679373
300075,2018/12/31,3089023949
300464,2018/12/31,2904581397
300511,2018/12/31,3892502756
300513,2018/12/31,3140722348
300527,2018/12/31,4193519659
300599,2018/12/31,1786451631
300603,2018/12/31,1389004887
300621,2018/12/31,2440477943
300663,2018/12/31,1406411117
300672,2018/12/31,1627110919
300676,2018/12/31,5251400301
300680,2018/12/31,880047589.3
300687,2018/12/31,1152633189
300693,2018/12/31,887764782.7
300694,2018/12/31,2000375557
300745,2018/12/31,1743516548
300750,2018/12/31,73883704017
300258,2018/12/31,2784951388
300011,2018/12/31,3516839390
300318,2018/12/31,2712341756
300039,2018/12/31,2747388593
300585,2018/12/31,775589587.5
300044,2018/12/31,4767087037
300085,2018/12/31,2154554006
300079,2018/12/31,4618398584
300202,2018/12/31,2351270922
300521,2018/12/31,584124973
300611,2018/12/31,1017953761
300740,2018/12/31,1903140140
300733,2018/12/31,1440552216
300555,2018/12/31,821460292.3
300601,2018/12/31,3336445948
300731,2018/12/31,581866888.9
300551,2018/12/31,771096010.7
300506,2018/12/31,3418094406
300273,2018/12/31,5878416511
300317,2018/12/31,6869161204
300300,2018/12/31,3449022545
300232,2018/12/31,6417536291
300237,2018/12/31,9241762689
300166,2018/12/31,6106262130
300151,2018/12/31,1036561046
300760,2018/12/31,21627385716
300712,2018/12/31,1420600618
300587,2018/12/31,1772375232
300650,2018/12/31,775898892.5
300472,2018/12/31,1559798168
300415,2018/12/31,2637043894
300495,2018/12/31,8202293510
300447,2018/12/31,1549331042
300565,2018/12/31,1022469641
300102,2018/12/31,6381127889
300256,2018/12/31,8147385848
300532,2018/12/31,1511315417
300272,2018/12/31,1619153714
300126,2018/12/31,1211502508
300040,2018/12/31,3728798372
300466,2018/12/31,1621025506
300084,2018/12/31,3080427570
300203,2018/12/31,7887226058
300331,2018/12/31,2081520352
300433,2018/12/31,43140024236
300226,2018/12/31,9666339418
300130,2018/12/31,4160400580
300142,2018/12/31,7237020559
300197,2018/12/31,24689640234
300187,2018/12/31,3330781464
300347,2018/12/31,4279788506
300035,2018/12/31,1929330450
300364,2018/12/31,2590576031
300313,2018/12/31,1403030911
300526,2018/12/31,1052208528
300275,2018/12/31,993346995.5
300061,2018/12/31,3000174555
300241,2018/12/31,2412334036
300088,2018/12/31,9324564986
300095,2018/12/31,2414301120
300325,2018/12/31,4250528561
300022,2018/12/31,1895870012
300254,2018/12/31,1495710197
300182,2018/12/31,15976645347
300280,2018/12/31,2194173350
300716,2018/12/31,1418870006
300711,2018/12/31,642640087
300117,2018/12/31,6763539012
300418,2018/12/31,8829316415
300507,2018/12/31,1172742607
300660,2018/12/31,3016115754
300664,2018/12/31,5700570814
300308,2018/12/31,8080200992
300470,2018/12/31,1528114593
300279,2018/12/31,2456814299
300131,2018/12/31,5872215918
300376,2018/12/31,11954016138
300008,2018/12/31,2359709293
300251,2018/12/31,10846113290
300510,2018/12/31,5381711588
300702,2018/12/31,2629319939
300608,2018/12/31,1195999022
300505,2018/12/31,1041739090
300056,2018/12/31,2633991579
300063,2018/12/31,2514499027
300752,2018/12/31,1514924086
300326,2018/12/31,3569768864
300283,2018/12/31,1404656684
300294,2018/12/31,5073150178
300332,2018/12/31,8132947695
300380,2018/12/31,660750396.2
300333,2018/12/31,891215777.6
300593,2018/12/31,1343703615
300667,2018/12/31,506752918.7
300174,2018/12/31,1606273502
300428,2018/12/31,6588172300
300235,2018/12/31,624266087.2
300626,2018/12/31,1041429402
300729,2018/12/31,1166803043
300468,2018/12/31,1233192855
300488,2018/12/31,1111882138
300246,2018/12/31,918154930.6
300422,2018/12/31,6525506046
300482,2018/12/31,2691461368
300370,2018/12/31,4324154305
300230,2018/12/31,4584453324
300666,2018/12/31,1444148387
300641,2018/12/31,1602449440
300493,2018/12/31,1209755718
300489,2018/12/31,665886307.4
300465,2018/12/31,2388498305
300111,2018/12/31,1456375489
300356,2018/12/31,1823788195
300360,2018/12/31,2623550933
300208,2018/12/31,5088908170
300302,2018/12/31,902209667
300185,2018/12/31,10365983318
300597,2018/12/31,1044820120
300265,2018/12/31,2285224850
300338,2018/12/31,3008158016
300013,2018/12/31,2657865693
300046,2018/12/31,1050389798
300136,2018/12/31,7216871535
300291,2018/12/31,3351648864
300647,2018/12/31,1280805806
300252,2018/12/31,5077119972
300566,2018/12/31,1898897869
300483,2018/12/31,6455403772
300530,2018/12/31,561024512.8
300384,2018/12/31,2638958654
300537,2018/12/31,1796732432
300424,2018/12/31,2159796950
300043,2018/12/31,5955584749
300442,2018/12/31,1508553295
300261,2018/12/31,3634461471
300167,2018/12/31,1030452789
300616,2018/12/31,5321936871
300408,2018/12/31,8486979414
300223,2018/12/31,1197980221
300110,2018/12/31,3150370411
300299,2018/12/31,2200228668
300627,2018/12/31,1386654098
300567,2018/12/31,2621922041
300727,2018/12/31,687522118.4
300255,2018/12/31,3844836970
300180,2018/12/31,7539574491
300096,2018/12/31,1914957109
300533,2018/12/31,1811536947
300390,2018/12/31,1134212821
300145,2018/12/31,9882531586
300354,2018/12/31,389443884.1
300369,2018/12/31,3831930529
300713,2018/12/31,984685965.7
300058,2018/12/31,16962501973
300662,2018/12/31,1378225533
300368,2018/12/31,1574614768
300073,2018/12/31,4398448371
300050,2018/12/31,3660245676
300310,2018/12/31,2510605218
300337,2018/12/31,2807379033
300289,2018/12/31,1729238001
300319,2018/12/31,3154834190
300094,2018/12/31,4921097045
300112,2018/12/31,1215868982
300563,2018/12/31,634115269.9
300484,2018/12/31,1059160952
300083,2018/12/31,8415805341
300250,2018/12/31,1549571912
300157,2018/12/31,5536392602
300396,2018/12/31,1988927228
300651,2018/12/31,922949490.4
300068,2018/12/31,12680983658
300500,2018/12/31,2264655080
300139,2018/12/31,1458329293
300643,2018/12/31,517669878.9
300295,2018/12/31,2066923142
300431,2018/12/31,1242137534
300387,2018/12/31,1477241382
300020,2018/12/31,6078445611
300703,2018/12/31,946372490
300106,2018/12/31,1137464936
300420,2018/12/31,2202631797
300759,2018/12/31,4625479165
300670,2018/12/31,795268487.2
300460,2018/12/31,992175976.1
300021,2018/12/31,3820870784
300329,2018/12/31,1132530478
300341,2018/12/31,1438161162
300312,2018/12/31,698236734
300278,2018/12/31,4548848002
300540,2018/12/31,1035700313
300239,2018/12/31,1198743163
300412,2018/12/31,1361676307
300169,2018/12/31,2068868772
300598,2018/12/31,596218433.5
300683,2018/12/31,2155356658
300207,2018/12/31,18676817715
300281,2018/12/31,1462814944
300588,2018/12/31,1083146639
300098,2018/12/31,8350188591
300150,2018/12/31,2375478477
300051,2018/12/31,1083711281
300691,2018/12/31,1421157307
300262,2018/12/31,5368655570
300456,2018/12/31,3288267775
300577,2018/12/31,1409835296
300026,2018/12/31,7483637693
300327,2018/12/31,1032465782
300481,2018/12/31,913519795.1
300164,2018/12/31,2915049964
300508,2018/12/31,540121149.2
300282,2018/12/31,2911732579
300592,2018/12/31,1079928465
300400,2018/12/31,938951223.2
300548,2018/12/31,718068403.1
300383,2018/12/31,11386893458
300554,2018/12/31,717236133.7
300607,2018/12/31,1707998777
300708,2018/12/31,2741855965
300375,2018/12/31,2747609193
300177,2018/12/31,2789001903
300264,2018/12/31,805280254
300371,2018/12/31,708462950.7
300440,2018/12/31,1871525540
300441,2018/12/31,2909547936
300562,2018/12/31,878506055.3
300697,2018/12/31,1164059536
300757,2018/12/31,874363722.5
300172,2018/12/31,2307769117
300301,2018/12/31,3494425861
300124,2018/12/31,10329353235
300284,2018/12/31,12253979389
300490,2018/12/31,2769119440
300200,2018/12/31,1768265916
300503,2018/12/31,1464983586
300520,2018/12/31,2125446098
300212,2018/12/31,11111102351
300558,2018/12/31,3460085537
300159,2018/12/31,9771383297
300074,2018/12/31,1552483261
300469,2018/12/31,1375043026
300539,2018/12/31,954463722.9
300612,2018/12/31,500505791.3
300717,2018/12/31,597251379.2
300257,2018/12/31,7584850020
300475,2018/12/31,1485124103
300553,2018/12/31,364372819
300227,2018/12/31,1154460561
300062,2018/12/31,2172566925
300580,2018/12/31,1696057095
300498,2018/12/31,53950016587
300569,2018/12/31,3265160118
300634,2018/12/31,1685307136
300348,2018/12/31,1823052638
300739,2018/12/31,1753133272
300755,2018/12/31,2672517626
300170,2018/12/31,3818462915
300560,2018/12/31,1051432352
300583,2018/12/31,2594479097
300671,2018/12/31,874587602.2
300196,2018/12/31,3136320093
300595,2018/12/31,1227718370
300122,2018/12/31,6810177205
300080,2018/12/31,5012839916
300429,2018/12/31,1882459732
300076,2018/12/31,1102768838
300205,2018/12/31,2096399123
300228,2018/12/31,3917195375
300229,2018/12/31,2655064832
300288,2018/12/31,1722366728
300119,2018/12/31,2998445849
300215,2018/12/31,3690203556
300336,2018/12/31,4791738492
300724,2018/12/31,4444017922
300140,2018/12/31,5605109353
300078,2018/12/31,3424095704
300303,2018/12/31,3251759671
300190,2018/12/31,7212673350
300635,2018/12/31,1000271717
300194,2018/12/31,4292609236
300274,2018/12/31,18492650082
300245,2018/12/31,1548220659
300070,2018/12/31,56690166328
300072,2018/12/31,25414415743
300584,2018/12/31,794188695.9
300019,2018/12/31,1017179512
300328,2018/12/31,2000261698
300538,2018/12/31,619908318.9
300682,2018/12/31,2128455318
300457,2018/12/31,5142496381
300018,2018/12/31,1211329456
300655,2018/12/31,1188567659
300589,2018/12/31,921673006.3
300624,2018/12/31,703984041.2
300476,2018/12/31,5398259046
300047,2018/12/31,4678931278
300213,2018/12/31,3062286938
300003,2018/12/31,15113292722
300233,2018/12/31,5286594879
300675,2018/12/31,847429547.9
300437,2018/12/31,3911495365
300038,2018/12/31,13433599154
300181,2018/12/31,2113803493
300448,2018/12/31,1609982066
300210,2018/12/31,2242941280
300183,2018/12/31,3205321639
300645,2018/12/31,1013344977
300416,2018/12/31,1471266498
300259,2018/12/31,2468672754
300715,2018/12/31,909866760.9
300045,2018/12/31,2347764787
300009,2018/12/31,2526966295
300454,2018/12/31,5132398231
300480,2018/12/31,807728043.6
300732,2018/12/31,4059727843
300115,2018/12/31,9811481670
300406,2018/12/31,1864725365
300007,2018/12/31,5068432370
300726,2018/12/31,1679237529
300320,2018/12/31,2650817933
300522,2018/12/31,712513996.7
300528,2018/12/31,2365595825
300552,2018/12/31,1250986095
300669,2018/12/31,520211550.1
300678,2018/12/31,731029892.7
300244,2018/12/31,10665400879
300542,2018/12/31,1219552094
300579,2018/12/31,1125408339
300054,2018/12/31,3960556470
300052,2018/12/31,1227887864
300435,2018/12/31,1417734730
300411,2018/12/31,2088490706
300349,2018/12/31,4563964830
300057,2018/12/31,6271380155
300036,2018/12/31,2822793447
300385,2018/12/31,2645084021
300389,2018/12/31,2115399297
300330,2018/12/31,535462024.8
300531,2018/12/31,1192758621
300176,2018/12/31,2858748337
300184,2018/12/31,6466161679
300738,2018/12/31,1081312643
300322,2018/12/31,1837559035
300161,2018/12/31,2474321979
300357,2018/12/31,1057892509
300414,2018/12/31,988078900.4
300345,2018/12/31,628296940.2
300066,2018/12/31,1893598341
300358,2018/12/31,4160493617
300260,2018/12/31,1930819836
300629,2018/12/31,479541710.1
300445,2018/12/31,593008019.1
300092,2018/12/31,820842312.6
300296,2018/12/31,14593722564
300378,2018/12/31,2429628465
300491,2018/12/31,516015075.9
300575,2018/12/31,2238334869
300218,2018/12/31,2087542421
300125,2018/12/31,1254199123
300619,2018/12/31,1028728693
300129,2018/12/31,3461362384
300632,2018/12/31,1207877050
300748,2018/12/31,2070299723
300700,2018/12/31,1007712712
300494,2018/12/31,1114794191
300436,2018/12/31,854519609.8
300067,2018/12/31,1904021214
300091,2018/12/31,5934249333
300120,2018/12/31,2867596582
300673,2018/12/31,1180249556
300149,2018/12/31,3347701009
300339,2018/12/31,6355454799
300314,2018/12/31,885847788.6
300479,2018/12/31,841631274.4
300721,2018/12/31,1386517701
300342,2018/12/31,1911270653
300393,2018/12/31,6001500302
300298,2018/12/31,3000007972
300138,2018/12/31,3357108728
300620,2018/12/31,821085662.7
300453,2018/12/31,827431028
300025,2018/12/31,1989419739
300590,2018/12/31,1061811737
300534,2018/12/31,778514484.1
300220,2018/12/31,355306950.8
300487,2018/12/31,1857544196
300586,2018/12/31,941562140.3
300623,2018/12/31,1560565948
300602,2018/12/31,1873394817
300132,2018/12/31,1464609218
300638,2018/12/31,1002910939
300204,2018/12/31,2772144319
300545,2018/12/31,1162707778
300722,2018/12/31,522824201.9
300657,2018/12/31,2413611914
300751,2018/12/31,2718000397
300146,2018/12/31,9790445490
300222,2018/12/31,7875800858
300219,2018/12/31,4745135508
300737,2018/12/31,4923609168
300048,2018/12/31,4153127015
300253,2018/12/31,4237318113
300344,2018/12/31,1059098060
300268,2018/12/31,1214612451
300516,2018/12/31,1375442583
300307,2018/12/31,5489640492
300216,2018/12/31,2548565331
300010,2018/12/31,7354026127
300403,2018/12/31,1632626805
300224,2018/12/31,3749627537
300699,2018/12/31,3587195401
300596,2018/12/31,2017390323
300101,2018/12/31,1545715731
300240,2018/12/31,2407221108
300179,2018/12/31,1086680211
300017,2018/12/31,11940124566
300034,2018/12/31,2584304558
300242,2018/12/31,2154116231
300148,2018/12/31,3809669340
300042,2018/12/31,998759207.2
300439,2018/12/31,4597049458
300114,2018/12/31,2063106572
300193,2018/12/31,2765493158
300423,2018/12/31,6851514162
300568,2018/12/31,3568728846
300591,2018/12/31,1110464588
300692,2018/12/31,1743476067
300723,2018/12/31,1780946040
300741,2018/12/31,9627082061
300201,2018/12/31,3309849701
300263,2018/12/31,4442267835
300188,2018/12/31,3444140529
300211,2018/12/31,538489264.8
300249,2018/12/31,2946478696
300556,2018/12/31,796544416.8
300037,2018/12/31,4409755945
300525,2018/12/31,1068697373
300501,2018/12/31,942481269
300121,2018/12/31,2100783033
300421,2018/12/31,1498884347
300041,2018/12/31,2408476023
300450,2018/12/31,8425612000
300652,2018/12/31,1419447759
300127,2018/12/31,1303831017
300582,2018/12/31,1562196746
300761,2018/12/31,5692038692
300398,2018/12/31,3489677396
300426,2018/12/31,2512213488
300266,2018/12/31,9349715363
300392,2018/12/31,1335635261
300316,2018/12/31,6335042663
300571,2018/12/31,1273628588
