Stkcd,Reptdt,Roa
300053,2016/12/31,0.041914
300633,2016/12/31,0.133615
300587,2016/12/31,0.093989
300581,2016/12/31,0.104675
300536,2016/12/31,0.078246
300187,2016/12/31,0.063943
300387,2016/12/31,0.071981
300058,2016/12/31,0.041914
300287,2016/12/31,0.056394
300005,2016/12/31,0.035873
300199,2016/12/31,0.072954
300347,2016/12/31,0.078423
300090,2016/12/31,0.009976
300300,2016/12/31,0.015352
300273,2016/12/31,0.023161
300106,2016/12/31,-0.018544
300332,2016/12/31,0.008253
300012,2016/12/31,0.044357
300162,2016/12/31,0.020825
300343,2016/12/31,0.052719
300135,2016/12/31,0.008889
300277,2016/12/31,0.039842
300392,2016/12/31,-0.183477
300056,2016/12/31,-0.052827
300093,2016/12/31,0.003223
300536,2017/12/31,0.058585
300320,2017/12/31,0.099803
300451,2017/12/31,0.088089
300483,2017/12/31,0.011979
300474,2017/12/31,0.112804
300476,2017/12/31,0.087344
300193,2017/12/31,0.057418
300161,2017/12/31,0.015894
300495,2017/12/31,0.048324
300204,2017/12/31,0.104575
300618,2017/12/31,0.301885
300016,2017/12/31,0.113322
300414,2017/12/31,0.040033
300146,2017/12/31,0.134034
300590,2017/12/31,0.1675
300700,2017/12/31,0.157768
300677,2017/12/31,0.102824
300102,2017/12/31,0.049052
300413,2017/12/31,0.027657
300301,2017/12/31,0.026305
300650,2017/12/31,0.109066
300286,2017/12/31,0.114921
300041,2017/12/31,0.054474
300505,2017/12/31,0.071887
300459,2017/12/31,0.050847
300450,2017/12/31,0.118564
300559,2017/12/31,0.109112
300239,2017/12/31,0.024843
300545,2017/12/31,0.068272
300557,2017/12/31,0.05994
300584,2017/12/31,0.130799
300715,2017/12/31,0.0873
300681,2017/12/31,0.122759
300313,2017/12/31,0.008287
300656,2017/12/31,0.130704
300003,2017/12/31,0.089155
300302,2017/12/31,0.056497
300114,2017/12/31,0.072513
300485,2017/12/31,0.12057
300357,2017/12/31,0.240879
300416,2017/12/31,0.076421
300511,2017/12/31,0.038779
300393,2017/12/31,0.054166
300376,2017/12/31,0.071667
300428,2017/12/31,0.118051
300275,2017/12/31,0.03841
300181,2017/12/31,0.025381
300398,2017/12/31,0.043145
300365,2017/12/31,0.127004
300199,2017/12/31,0.0676
300248,2017/12/31,0.062417
300383,2017/12/31,0.045494
300453,2017/12/31,0.065387
300226,2017/12/31,0.008332
300143,2017/12/31,0.053838
300131,2017/12/31,0.040551
300122,2017/12/31,0.126853
300260,2017/12/31,0.019862
300563,2017/12/31,0.06323
300046,2017/12/31,0.051407
300014,2017/12/31,0.073105
300491,2017/12/31,0.018356
300394,2017/12/31,0.128313
300178,2017/12/31,0.056024
300690,2017/12/31,0.136924
300509,2017/12/31,0.050045
300052,2017/12/31,0.040392
300436,2017/12/31,0.046711
300659,2017/12/31,0.123787
300105,2017/12/31,0.005551
300130,2017/12/31,0.021501
300024,2017/12/31,0.057222
300304,2017/12/31,0.068233
300034,2017/12/31,0.026521
300534,2017/12/31,0.022142
300188,2017/12/31,0.091416
300001,2017/12/31,0.01873
300635,2017/12/31,0.084842
300270,2017/12/31,0.043673
300038,2017/12/31,0.061994
300007,2017/12/31,0.037104
300256,2017/12/31,0.008059
300173,2017/12/31,0.026548
300237,2017/12/31,0.088448
300701,2017/12/31,0.184225
300381,2017/12/31,0.029719
300240,2017/12/31,0.039256
300593,2017/12/31,0.053624
300586,2017/12/31,0.072521
300322,2017/12/31,0.012077
300185,2017/12/31,0.023526
300296,2017/12/31,0.116021
300138,2017/12/31,0.04796
300068,2017/12/31,0.04168
300037,2017/12/31,0.088215
300655,2017/12/31,0.071673
300520,2017/12/31,0.016649
300532,2017/12/31,0.075425
300103,2017/12/31,0.042884
300027,2017/12/31,0.049343
300127,2017/12/31,0.156711
300092,2017/12/31,0.008562
300708,2017/12/31,0.089067
300507,2017/12/31,0.106036
300421,2017/12/31,0.053077
300339,2017/12/31,0.047041
300101,2017/12/31,0.03462
300429,2017/12/31,0.105538
300047,2017/12/31,0.049284
300373,2017/12/31,0.092566
300717,2017/12/31,0.09222
300144,2017/12/31,0.131022
300009,2017/12/31,0.133566
300569,2017/12/31,0.042657
300570,2017/12/31,0.082161
300647,2017/12/31,0.052103
300596,2017/12/31,0.107214
300346,2017/12/31,0.027215
300242,2017/12/31,0.06952
300705,2017/12/31,0.117598
300233,2017/12/31,0.081068
300036,2017/12/31,0.078417
300349,2017/12/31,0.092612
300378,2017/12/31,0.034384
300579,2017/12/31,0.099399
300205,2017/12/31,0.006566
300548,2017/12/31,0.120976
300567,2017/12/31,0.149983
300117,2017/12/31,0.015376
300328,2017/12/31,0.019954
300528,2017/12/31,0.039997
300480,2017/12/31,0.059638
300406,2017/12/31,0.168104
300229,2017/12/31,0.081773
300026,2017/12/31,0.060805
300403,2017/12/31,0.100982
300282,2017/12/31,0.011239
300445,2017/12/31,0.103801
300516,2017/12/31,0.033525
300427,2017/12/31,0.067437
300692,2017/12/31,0.057338
300455,2017/12/31,0.088475
300523,2017/12/31,0.094359
300682,2017/12/31,0.100145
300653,2017/12/31,0.156135
300684,2017/12/31,0.124392
300115,2017/12/31,0.064538
300658,2017/12/31,0.116346
300575,2017/12/31,0.074277
300018,2017/12/31,0.063423
300222,2017/12/31,0.064711
300562,2017/12/31,0.024649
300722,2017/12/31,0.092813
300327,2017/12/31,0.143112
300479,2017/12/31,0.056632
300619,2017/12/31,0.076936
300639,2017/12/31,0.111309
300633,2017/12/31,0.161593
300244,2017/12/31,0.070815
300629,2017/12/31,0.056165
300107,2017/12/31,0.085905
300194,2017/12/31,0.062686
300273,2017/12/31,0.019114
300375,2017/12/31,0.069413
300305,2017/12/31,0.045336
300215,2017/12/31,0.033566
300259,2017/12/31,0.079241
300353,2017/12/31,0.044629
300342,2017/12/31,0.117706
300213,2017/12/31,0.045427
300324,2017/12/31,0.069189
300437,2017/12/31,0.051983
300252,2017/12/31,0.032605
300044,2017/12/31,0.056619
300190,2017/12/31,0.027122
300719,2017/12/31,0.102765
300147,2017/12/31,0.012866
300223,2017/12/31,0.005674
300019,2017/12/31,0.054281
300110,2017/12/31,0.013914
300128,2017/12/31,0.021115
300547,2017/12/31,0.131136
300073,2017/12/31,0.102403
300401,2017/12/31,0.114793
300066,2017/12/31,0.046137
300400,2017/12/31,0.124566
300568,2017/12/31,0.041476
300192,2017/12/31,0.00468
300685,2017/12/31,0.179489
300424,2017/12/31,0.056684
300430,2017/12/31,0.062644
300172,2017/12/31,0.066045
300334,2017/12/31,-0.02426
300106,2017/12/31,-0.144733
300056,2017/12/31,0.012196
300538,2017/12/31,0.033716
300150,2017/12/31,0.022258
300699,2017/12/31,0.088744
300529,2017/12/31,0.189491
300154,2017/12/31,0.045047
300620,2017/12/31,0.14896
300227,2017/12/31,0.066999
300310,2017/12/31,0.055624
300087,2017/12/31,0.064226
300121,2017/12/31,0.134103
300164,2017/12/31,0.022117
300074,2017/12/31,0.02249
300218,2017/12/31,-0.007778
300441,2017/12/31,0.087696
300420,2017/12/31,0.040642
300598,2017/12/31,0.087995
300466,2017/12/31,0.015981
300149,2017/12/31,0.061289
300492,2017/12/31,0.056386
300493,2017/12/31,0.052476
300140,2017/12/31,0.021539
300552,2017/12/31,0.034332
300196,2017/12/31,0.065748
300539,2017/12/31,0.049199
300238,2017/12/31,0.020007
300616,2017/12/31,0.113182
300683,2017/12/31,0.095793
300341,2017/12/31,0.108106
300057,2017/12/31,0.017785
300325,2017/12/31,0.005175
300314,2017/12/31,0.055127
300443,2017/12/31,0.086698
300371,2017/12/31,0.103861
300556,2017/12/31,0.023474
300595,2017/12/31,0.232159
300271,2017/12/31,0.093619
300212,2017/12/31,0.035341
300316,2017/12/31,0.073236
300558,2017/12/31,0.101523
300263,2017/12/31,0.016104
300241,2017/12/31,0.061826
300627,2017/12/31,0.156518
300498,2017/12/31,0.154713
300284,2017/12/31,0.051002
300589,2017/12/31,0.058229
300572,2017/12/31,0.080126
300245,2017/12/31,0.025389
300673,2017/12/31,0.138471
300623,2017/12/31,0.14919
300308,2017/12/31,0.038262
300617,2017/12/31,0.098073
300330,2017/12/31,0.011728
300541,2017/12/31,0.035705
300021,2017/12/31,0.037504
300374,2017/12/31,0.036907
300225,2017/12/31,0.032846
300630,2017/12/31,0.14975
300278,2017/12/31,0.014596
300662,2017/12/31,0.117972
300517,2017/12/31,0.034635
300643,2017/12/31,0.089758
300202,2017/12/31,0.020769
300329,2017/12/31,0.04234
300217,2017/12/31,0.036161
300731,2017/12/31,0.154051
300725,2017/12/31,0.156456
300535,2017/12/31,0.073146
300638,2017/12/31,0.098604
300458,2017/12/31,-0.00072
300220,2017/12/31,-0.104752
300577,2017/12/31,0.157478
300368,2017/12/31,-0.126132
300120,2017/12/31,0.03459
300669,2017/12/31,0.1037
300736,2017/12/31,0.142533
300017,2017/12/31,0.086317
300078,2017/12/31,0.044789
300343,2017/12/31,0.070641
300389,2017/12/31,0.060529
300500,2017/12/31,0.08642
300440,2017/12/31,0.065165
300735,2017/12/31,0.122516
300255,2017/12/31,0.060736
300713,2017/12/31,0.133991
300132,2017/12/31,0.113691
300546,2017/12/31,0.095774
300514,2017/12/31,0.114183
300228,2017/12/31,0.012444
300503,2017/12/31,0.074234
300631,2017/12/31,0.068744
300487,2017/12/31,0.095151
300611,2017/12/31,0.065682
300691,2017/12/31,0.083608
300379,2017/12/31,-0.17427
300197,2017/12/31,0.047799
300697,2017/12/31,0.058015
300668,2017/12/31,0.188651
300554,2017/12/31,0.196093
300671,2017/12/31,0.101426
300224,2017/12/31,0.026973
300469,2017/12/31,0.031597
300537,2017/12/31,0.057037
300519,2017/12/31,0.143847
300489,2017/12/31,0.019437
300432,2017/12/31,0.074495
300258,2017/12/31,0.112852
300285,2017/12/31,0.093911
300484,2017/12/31,0.120859
300508,2017/12/31,0.157948
300592,2017/12/31,0.054626
300125,2017/12/31,-0.168959
300207,2017/12/31,0.052797
300738,2017/12/31,0.198402
300363,2017/12/31,0.033044
300626,2017/12/31,0.066262
300211,2017/12/31,0.006292
300112,2017/12/31,0.043883
300732,2017/12/31,0.126378
300395,2017/12/31,0.110963
300319,2017/12/31,-0.111985
300578,2017/12/31,0.129126
300295,2017/12/31,0.072384
300632,2017/12/31,0.090318
300651,2017/12/31,0.065651
300513,2017/12/31,0.04348
300348,2017/12/31,0.066824
300235,2017/12/31,0.017321
300624,2017/12/31,0.187529
300447,2017/12/31,0.09368
300444,2017/12/31,0.05164
300370,2017/12/31,0.046342
300051,2017/12/31,0.037951
300448,2017/12/31,0.106146
300136,2017/12/31,0.209645
300257,2017/12/31,0.018939
300380,2017/12/31,0.013878
300739,2017/12/31,0.129608
300264,2017/12/31,-0.087982
300648,2017/12/31,0.119613
300080,2017/12/31,-0.15593
300560,2017/12/31,0.06831
300412,2017/12/31,0.043168
300472,2017/12/31,0.020845
300039,2017/12/31,0.104579
300195,2017/12/31,0.029543
300642,2017/12/31,0.198817
300020,2017/12/31,0.023536
300113,2017/12/31,0.166216
300134,2017/12/31,-0.070504
300277,2017/12/31,0.012764
300290,2017/12/31,0.014586
300167,2017/12/31,-0.014625
300625,2017/12/31,0.123792
300402,2017/12/31,0.008056
300338,2017/12/31,0.084017
300321,2017/12/31,0.034996
300553,2017/12/31,0.06134
300573,2017/12/31,0.054994
300622,2017/12/31,0.126911
300439,2017/12/31,0.077509
300119,2017/12/31,0.044104
300415,2017/12/31,0.134857
300333,2017/12/31,0.040609
300045,2017/12/31,0.05199
300726,2017/12/31,0.166948
300281,2017/12/31,0.026315
300501,2017/12/31,0.094277
300067,2017/12/31,0.051906
300600,2017/12/31,0.121735
300141,2017/12/31,0.008053
300676,2017/12/31,0.090707
300261,2017/12/31,0.029285
300612,2017/12/31,0.175022
300636,2017/12/31,0.114714
300555,2017/12/31,0.05721
300408,2017/12/31,0.163065
300418,2017/12/31,0.154478
300478,2017/12/31,0.042625
300481,2017/12/31,0.127493
300200,2017/12/31,0.033274
300606,2017/12/31,0.122091
300243,2017/12/31,0.035291
300703,2017/12/31,0.093872
300095,2017/12/31,0.024456
300670,2017/12/31,0.097801
300288,2017/12/31,0.060315
300170,2017/12/31,0.105383
300280,2017/12/31,0.004773
300162,2017/12/31,0.015176
300351,2017/12/31,0.050706
300582,2017/12/31,0.015743
300434,2017/12/31,0.064624
300497,2017/12/31,0.109466
300388,2017/12/31,0.030752
300510,2017/12/31,0.067398
300411,2017/12/31,0.030081
300470,2017/12/31,0.102345
300032,2017/12/31,-0.063743
300332,2017/12/31,0.009303
300456,2017/12/31,0.023851
300088,2017/12/31,0.073903
300317,2017/12/31,0.03184
300695,2017/12/31,0.149495
300431,2017/12/31,-0.063398
300737,2017/12/31,0.094345
300347,2017/12/31,0.111253
300463,2017/12/31,0.130046
300072,2017/12/31,0.120777
300475,2017/12/31,0.057454
300006,2017/12/31,0.017634
300184,2017/12/31,0.082306
300729,2017/12/31,0.071814
300360,2017/12/31,0.07237
300679,2017/12/31,0.153953
300008,2017/12/31,0.039397
300521,2017/12/31,0.06908
300053,2017/12/31,0.045553
300542,2017/12/31,0.047739
300707,2017/12/31,0.145582
300335,2017/12/31,0.085306
300654,2017/12/31,0.057248
300158,2017/12/31,0.040099
300303,2017/12/31,0.014499
300417,2017/12/31,0.085663
300015,2017/12/31,0.115388
300580,2017/12/31,0.10869
300180,2017/12/31,0.048893
300390,2017/12/31,0.033769
300250,2017/12/31,0.042313
300435,2017/12/31,0.0517
300070,2017/12/31,0.066923
300174,2017/12/31,0.053276
300461,2017/12/31,0.044992
300396,2017/12/31,0.113836
300077,2017/12/31,-0.15585
300251,2017/12/31,0.078085
300210,2017/12/31,0.025532
300219,2017/12/31,0.085001
300410,2017/12/31,0.090872
300157,2017/12/31,-0.069633
300262,2017/12/31,0.03248
300730,2017/12/31,0.092365
300340,2017/12/31,0.042493
300040,2017/12/31,0.030264
300031,2017/12/31,0.07503
300675,2017/12/31,0.055253
300168,2017/12/31,0.046278
300407,2017/12/31,0.034033
300551,2017/12/31,0.021443
300666,2017/12/31,0.083263
300133,2017/12/31,0.055483
300203,2017/12/31,0.085115
300336,2017/12/31,0.051439
300657,2017/12/31,0.050771
300583,2017/12/31,0.057927
300089,2017/12/31,0.028356
300645,2017/12/31,0.059382
300468,2017/12/31,0.081094
300661,2017/12/31,0.140821
300165,2017/12/31,0.052659
300693,2017/12/31,0.07286
300587,2017/12/31,0.073418
300712,2017/12/31,0.076628
300386,2017/12/31,0.055069
300236,2017/12/31,0.048069
300387,2017/12/31,0.053043
300391,2017/12/31,0.049808
300279,2017/12/31,0.029362
300571,2017/12/31,0.178018
300471,2017/12/31,0.011228
300718,2017/12/31,0.145716
300054,2017/12/31,0.099336
300494,2017/12/31,0.087347
300549,2017/12/31,0.112191
300272,2017/12/31,0.004143
300159,2017/12/31,0.046204
300287,2017/12/31,0.059165
300137,2017/12/31,0.102168
300660,2017/12/31,0.102417
300688,2017/12/31,0.133579
300637,2017/12/31,0.118612
300473,2017/12/31,0.042854
300649,2017/12/31,0.104343
300206,2017/12/31,0.026208
300727,2017/12/31,0.098061
300409,2017/12/31,0.075812
300109,2017/12/31,0.056689
300025,2017/12/31,-0.049581
300680,2017/12/31,0.044732
300663,2017/12/31,0.042292
300621,2017/12/31,0.042859
300166,2017/12/31,0.087124
300182,2017/12/31,0.077827
300142,2017/12/31,-0.091515
300490,2017/12/31,0.034975
300234,2017/12/31,-0.01001
300438,2017/12/31,0.089859
300457,2017/12/31,0.091353
300588,2017/12/31,0.094654
300085,2017/12/31,0.013373
300698,2017/12/31,0.056449
300384,2017/12/31,0.053392
300706,2017/12/31,0.099367
300274,2017/12/31,0.072699
300291,2017/12/31,0.015595
300108,2017/12/31,0.072401
300696,2017/12/31,0.130648
300326,2017/12/31,0.078995
300369,2017/12/31,0.047166
300356,2017/12/31,-0.193018
300464,2017/12/31,0.016204
300585,2017/12/31,0.098508
300011,2017/12/31,0.022072
300265,2017/12/31,0.021958
300597,2017/12/31,0.053852
300419,2017/12/31,0.031725
300086,2017/12/31,0.021708
300672,2017/12/31,0.047419
300082,2017/12/31,0.037655
300249,2017/12/31,0.037504
300221,2017/12/31,0.087707
300069,2017/12/31,0.02625
300702,2017/12/31,0.055324
300641,2017/12/31,0.090085
300710,2017/12/31,0.086687
300530,2017/12/31,0.102995
300486,2017/12/31,0.032918
300214,2017/12/31,0.059287
300603,2017/12/31,0.080542
300358,2017/12/31,0.0469
300720,2017/12/31,0.10347
300246,2017/12/31,0.095124
300640,2017/12/31,0.138766
300352,2017/12/31,0.037575
300318,2017/12/31,0.019558
300665,2017/12/31,0.062661
300300,2017/12/31,0.024433
300075,2017/12/31,0.068136
300615,2017/12/31,0.073336
300399,2017/12/31,-0.044634
300433,2017/12/31,0.067966
300442,2017/12/31,0.006468
300522,2017/12/31,0.086339
300345,2017/12/31,-0.052458
300183,2017/12/31,0.080589
300723,2017/12/31,0.13859
300099,2017/12/31,0.057797
300058,2017/12/31,0.014911
300533,2017/12/31,0.052309
300129,2017/12/31,0.049002
300385,2017/12/31,0.039898
300079,2017/12/31,0.010831
300608,2017/12/31,0.076749
300035,2017/12/31,0.03842
300061,2017/12/31,0.079073
300462,2017/12/31,0.055775
300609,2017/12/31,0.139445
300709,2017/12/31,0.128951
300098,2017/12/31,0.064729
300467,2017/12/31,0.046472
300048,2017/12/31,0.011468
300518,2017/12/31,0.048575
300566,2017/12/31,0.041397
300312,2017/12/31,-0.103204
300267,2017/12/31,0.092445
300667,2017/12/31,0.124466
300175,2017/12/31,0.037725
300151,2017/12/31,0.034885
300425,2017/12/31,0.042067
300005,2017/12/31,-0.034102
300581,2017/12/31,0.071261
300355,2017/12/31,0.090283
300030,2017/12/31,0.005128
300337,2017/12/31,0.002813
300359,2017/12/31,0.037393
300191,2017/12/31,-0.013262
300209,2017/12/31,0.038059
300628,2017/12/31,0.300631
300565,2017/12/31,0.053503
300605,2017/12/31,0.081818
300093,2017/12/31,0.012679
300599,2017/12/31,0.094676
300607,2017/12/31,0.158
300382,2017/12/31,0.101904
300512,2017/12/31,0.089669
300028,2017/12/31,-0.463875
300198,2017/12/31,0.029499
300502,2017/12/31,0.085465
300148,2017/12/31,0.028305
300452,2017/12/31,0.08969
300292,2017/12/31,0.06645
300550,2017/12/31,0.052105
300289,2017/12/31,0.059132
300543,2017/12/31,0.078552
300126,2017/12/31,0.003376
300096,2017/12/31,0.01635
300652,2017/12/31,0.1069
300097,2017/12/31,0.072803
300298,2017/12/31,0.164491
300602,2017/12/31,0.093902
300601,2017/12/31,0.112658
300504,2017/12/31,0.130988
300084,2017/12/31,0.009018
300716,2017/12/31,0.069641
300689,2017/12/31,0.110514
300499,2017/12/31,0.037666
300465,2017/12/31,0.017314
300686,2017/12/31,0.061488
300100,2017/12/31,0.035418
300139,2017/12/31,-0.141181
300276,2017/12/31,0.022921
300307,2017/12/31,0.04677
300152,2017/12/31,0.000895
300488,2017/12/31,0.10993
300081,2017/12/31,0.051219
300733,2017/12/31,0.098407
300065,2017/12/31,0.077972
300187,2017/12/31,0.046986
300189,2017/12/31,0.000438
300526,2017/12/31,0.056731
300477,2017/12/31,0.044049
300687,2017/12/31,0.155761
300426,2017/12/31,0.066165
300721,2017/12/31,0.059818
300010,2017/12/31,0.025415
300232,2017/12/31,0.07675
300311,2017/12/31,0.072195
300711,2017/12/31,0.11184
300561,2017/12/31,0.109045
300208,2017/12/31,0.100026
300177,2017/12/31,0.038298
300153,2017/12/31,0.018952
300055,2017/12/31,0.039893
300050,2017/12/31,0.033098
300123,2017/12/31,0.023653
300364,2017/12/31,0.027886
300362,2017/12/31,0.014933
300354,2017/12/31,0.011715
300344,2017/12/31,-0.012534
300253,2017/12/31,0.065091
300422,2017/12/31,0.046611
300405,2017/12/31,0.012893
300377,2017/12/31,0.078106
300366,2017/12/31,0.046277
300604,2017/12/31,0.123152
300591,2017/12/31,0.043161
300576,2017/12/31,0.074535
300540,2017/12/31,0.022217
300531,2017/12/31,0.074107
300525,2017/12/31,0.088601
300678,2017/12/31,0.074205
300613,2017/12/31,0.149587
300155,2017/12/31,0.009298
300515,2017/12/31,0.04435
300460,2017/12/31,0.023487
300160,2017/12/31,0.060198
300118,2017/12/31,0.051995
300042,2017/12/31,0.059896
300004,2017/12/31,0.006064
300247,2017/12/31,0.022455
300231,2017/12/31,0.103323
300230,2017/12/31,0.074988
300201,2017/12/31,0.060265
300179,2017/12/31,0.066667
300171,2017/12/31,0.031758
300527,2017/12/31,0.059017
300145,2017/12/31,0.069884
300268,2017/12/31,0.024825
300404,2017/12/31,-0.048954
300610,2017/12/31,0.121658
300283,2017/12/31,0.002473
300423,2017/12/31,0.041097
300350,2017/12/31,0.03249
300091,2017/12/31,0.038721
300062,2017/12/31,-0.034369
300254,2017/12/31,0.020937
300294,2017/12/31,0.119863
300266,2017/12/31,0.046544
300449,2017/12/31,0.035043
300297,2017/12/31,0.060492
300293,2017/12/31,0.00778
300397,2017/12/31,0.047457
300124,2017/12/31,0.128238
300163,2017/12/31,-0.031302
300315,2017/12/31,0.028812
300392,2017/12/31,-0.091503
300664,2017/12/31,0.057944
300306,2017/12/31,0.058375
300094,2017/12/31,0.04106
300002,2017/12/31,0.013909
300013,2017/12/31,0.070111
300111,2017/12/31,0.007864
300116,2017/12/31,-0.148107
300022,2017/12/31,-0.015553
300506,2017/12/31,0.136055
300076,2017/12/31,-0.09259
300299,2017/12/31,-0.07658
300083,2017/12/31,0.04422
300071,2017/12/31,-0.079199
300496,2017/12/31,0.033364
300012,2017/12/31,0.041467
300176,2017/12/31,0.22028
300104,2017/12/31,-0.725465
300482,2017/12/31,0.166685
300135,2017/12/31,0.012018
300323,2017/12/31,0.059826
300049,2017/12/31,0.038239
300169,2017/12/31,-0.018467
300331,2017/12/31,0.041798
300090,2017/12/31,-0.103157
300269,2017/12/31,0.01319
300156,2017/12/31,0.058325
300063,2017/12/31,-0.090979
300043,2017/12/31,0.044582
300216,2017/12/31,-0.079693
300619,2018/12/31,0.050519
300125,2018/12/31,0.027297
300748,2018/12/31,0.08346
300700,2018/12/31,0.03399
300632,2018/12/31,0.126776
300487,2018/12/31,0.097142
300751,2018/12/31,0.088778
300398,2018/12/31,0.089851
300260,2018/12/31,0.024855
300132,2018/12/31,0.331416
300602,2018/12/31,0.099889
300623,2018/12/31,0.113397
300285,2018/12/31,0.14562
300220,2018/12/31,0.022212
300545,2018/12/31,0.077407
300617,2018/12/31,0.072944
300586,2018/12/31,0.071196
300016,2018/12/31,0.121635
300146,2018/12/31,0.114239
300613,2018/12/31,0.040792
300204,2018/12/31,0.049645
300722,2018/12/31,0.137056
300638,2018/12/31,0.107345
300657,2018/12/31,0.052049
300423,2018/12/31,0.118912
300455,2018/12/31,0.111742
300591,2018/12/31,0.040149
300690,2018/12/31,0.081315
300692,2018/12/31,0.045511
300042,2018/12/31,0.066135
300723,2018/12/31,0.127304
300741,2018/12/31,0.150644
300395,2018/12/31,0.126146
300107,2018/12/31,0.466067
300024,2018/12/31,0.050722
300568,2018/12/31,0.068209
300114,2018/12/31,0.082941
300536,2018/12/31,0.047504
300193,2018/12/31,0.07247
300590,2018/12/31,0.12824
300534,2018/12/31,0.015733
300453,2018/12/31,0.054614
300753,2018/12/31,0.139208
300025,2018/12/31,-0.006159
300121,2018/12/31,0.197212
300525,2018/12/31,0.104469
300556,2018/12/31,0.069851
300249,2018/12/31,0.013676
300037,2018/12/31,0.081238
300501,2018/12/31,0.077905
300211,2018/12/31,0.008921
300263,2018/12/31,0.036737
300637,2018/12/31,0.189711
300201,2018/12/31,0.030908
300374,2018/12/31,0.027479
300439,2018/12/31,0.056037
300179,2018/12/31,0.062559
300559,2018/12/31,0.148751
300017,2018/12/31,0.071835
300034,2018/12/31,0.05369
300041,2018/12/31,0.051026
300081,2018/12/31,0.069887
300450,2018/12/31,0.098488
300652,2018/12/31,0.071577
300421,2018/12/31,0.048452
300345,2018/12/31,-0.362339
300575,2018/12/31,0.105647
300458,2018/12/31,0.044529
300491,2018/12/31,-0.025333
300365,2018/12/31,0.120998
300403,2018/12/31,0.094475
300052,2018/12/31,0.032138
300188,2018/12/31,0.092158
300242,2018/12/31,-0.506723
300579,2018/12/31,0.08407
300435,2018/12/31,0.047307
300414,2018/12/31,0.053701
300148,2018/12/31,-0.253429
300054,2018/12/31,0.06891
300401,2018/12/31,0.202167
300101,2018/12/31,0.01423
300596,2018/12/31,0.111777
300224,2018/12/31,-0.023165
300103,2018/12/31,0.018187
300393,2018/12/31,0.021413
300529,2018/12/31,0.213589
300218,2018/12/31,0.010728
300379,2018/12/31,0.067974
300685,2018/12/31,0.167466
300240,2018/12/31,0.011043
300298,2018/12/31,0.13316
300138,2018/12/31,0.045723
300699,2018/12/31,0.111361
300445,2018/12/31,0.130013
300629,2018/12/31,0.016985
300378,2018/12/31,0.036497
300296,2018/12/31,0.092755
300092,2018/12/31,0.009002
300507,2018/12/31,0.085693
300346,2018/12/31,0.039359
300485,2018/12/31,0.108617
300322,2018/12/31,0.036512
300105,2018/12/31,0.003048
300176,2018/12/31,0.134229
300357,2018/12/31,0.243273
300531,2018/12/31,0.127866
300738,2018/12/31,0.079037
300184,2018/12/31,0.056762
300161,2018/12/31,0.004441
300624,2018/12/31,0.141909
300144,2018/12/31,0.130551
300358,2018/12/31,0.010186
300066,2018/12/31,0.055184
300127,2018/12/31,0.121387
300007,2018/12/31,0.023119
300320,2018/12/31,0.08203
300715,2018/12/31,0.082644
300259,2018/12/31,0.065762
300406,2018/12/31,0.165046
300645,2018/12/31,0.054735
300639,2018/12/31,0.094551
300115,2018/12/31,0.000889
300522,2018/12/31,0.099437
300480,2018/12/31,0.053294
300416,2018/12/31,0.068059
300732,2018/12/31,0.093629
300726,2018/12/31,0.138752
300570,2018/12/31,0.110246
300183,2018/12/31,0.056907
300304,2018/12/31,0.061419
300476,2018/12/31,0.080192
300233,2018/12/31,0.055407
300047,2018/12/31,0.055719
300437,2018/12/31,0.081264
300213,2018/12/31,0.043685
300045,2018/12/31,0.056627
300003,2018/12/31,0.089942
300675,2018/12/31,0.042925
300009,2018/12/31,0.110749
300194,2018/12/31,-0.08015
300678,2018/12/31,0.06519
300215,2018/12/31,0.034336
300229,2018/12/31,0.030323
300228,2018/12/31,0.00353
300659,2018/12/31,0.074448
300286,2018/12/31,0.106384
300244,2018/12/31,0.065185
300542,2018/12/31,0.04847
300653,2018/12/31,0.153956
300658,2018/12/31,0.036066
300724,2018/12/31,0.087476
300190,2018/12/31,0.036998
300391,2018/12/31,0.049159
300140,2018/12/31,0.007539
300681,2018/12/31,0.049788
300019,2018/12/31,0.065308
300336,2018/12/31,0.005878
300303,2018/12/31,0.046547
300274,2018/12/31,0.047051
300248,2018/12/31,0.046935
300538,2018/12/31,0.049762
300078,2018/12/31,0.044568
300635,2018/12/31,0.076233
300682,2018/12/31,0.059344
300328,2018/12/31,0.022743
300584,2018/12/31,0.116683
300725,2018/12/31,0.202473
300630,2018/12/31,0.182937
300067,2018/12/31,0.073505
300436,2018/12/31,0.021043
300492,2018/12/31,0.067419
300091,2018/12/31,0.01981
300615,2018/12/31,0.029128
300457,2018/12/31,0.079695
300018,2018/12/31,-0.297235
300494,2018/12/31,0.050256
300609,2018/12/31,0.115001
300655,2018/12/31,0.054049
300205,2018/12/31,0.058002
300749,2018/12/31,0.091342
300164,2018/12/31,0.051796
300452,2018/12/31,0.112195
300481,2018/12/31,0.136776
300327,2018/12/31,0.160278
300026,2018/12/31,0.028958
300547,2018/12/31,0.145085
300577,2018/12/31,0.153683
300595,2018/12/31,0.195107
300080,2018/12/31,-0.044428
300671,2018/12/31,0.067884
300122,2018/12/31,0.265914
300076,2018/12/31,0.016869
300429,2018/12/31,0.086488
