Stkcd,Reptdt,Indcd,Code,Date
300010,2016/12/31,I65,300010,2016/12/31
300013,2016/12/31,G59,300013,2016/12/31
300022,2016/12/31,F52,300022,2016/12/31
300109,2016/12/31,C26,300109,2016/12/31
300170,2016/12/31,I65,300170,2016/12/31
300460,2016/12/31,C39,300460,2016/12/31
300118,2016/12/31,C39,300118,2016/12/31
300178,2016/12/31,L72,300178,2016/12/31
300355,2016/12/31,E48,300355,2016/12/31
300486,2016/12/31,C35,300486,2016/12/31
300326,2016/12/31,C35,300326,2016/12/31
300230,2016/12/31,C29,300230,2016/12/31
300380,2016/12/31,I65,300380,2016/12/31
300084,2016/12/31,B11,300084,2016/12/31
300185,2016/12/31,C34,300185,2016/12/31
300297,2016/12/31,I65,300297,2016/12/31
300299,2016/12/31,I65,300299,2016/12/31
300456,2016/12/31,C39,300456,2016/12/31
300032,2016/12/31,C38,300032,2016/12/31
300136,2016/12/31,C39,300136,2016/12/31
300189,2016/12/31,A01,300189,2016/12/31
300397,2016/12/31,C39,300397,2016/12/31
300281,2016/12/31,C35,300281,2016/12/31
300384,2016/12/31,M74,300384,2016/12/31
300506,2016/12/31,E50,300506,2016/12/31
300076,2016/12/31,C39,300076,2016/12/31
300220,2016/12/31,C39,300220,2016/12/31
300262,2016/12/31,E48,300262,2016/12/31
300550,2016/12/31,I65,300550,2016/12/31
300166,2016/12/31,I65,300166,2016/12/31
300404,2016/12/31,M73,300404,2016/12/31
300272,2016/12/31,C38,300272,2016/12/31
300402,2016/12/31,C35,300402,2016/12/31
300477,2016/12/31,C38,300477,2016/12/31
300437,2016/12/31,C26,300437,2016/12/31
300439,2016/12/31,C27,300439,2016/12/31
300028,2016/12/31,C39,300028,2016/12/31
300053,2016/12/31,C39,300053,2016/12/31
300633,2016/12/31,C35,300633,2016/12/31
300587,2016/12/31,C29,300587,2016/12/31
300581,2016/12/31,C39,300581,2016/12/31
300536,2016/12/31,E48,300536,2016/12/31
300187,2016/12/31,N77,300187,2016/12/31
300387,2016/12/31,C26,300387,2016/12/31
300058,2016/12/31,L72,300058,2016/12/31
300287,2016/12/31,I65,300287,2016/12/31
300005,2016/12/31,C18,300005,2016/12/31
300199,2016/12/31,C27,300199,2016/12/31
300347,2016/12/31,Q83,300347,2016/12/31
300090,2016/12/31,C34,300090,2016/12/31
300300,2016/12/31,I65,300300,2016/12/31
300273,2016/12/31,C35,300273,2016/12/31
300106,2016/12/31,A03,300106,2016/12/31
300332,2016/12/31,D45,300332,2016/12/31
300012,2016/12/31,M74,300012,2016/12/31
300162,2016/12/31,C39,300162,2016/12/31
300343,2016/12/31,I64,300343,2016/12/31
300135,2016/12/31,C26,300135,2016/12/31
300277,2016/12/31,I65,300277,2016/12/31
300392,2016/12/31,I64,300392,2016/12/31
300056,2016/12/31,C35,300056,2016/12/31
300093,2016/12/31,C30,300093,2016/12/31
300536,2017/12/31,E48,300536,2017/12/31
300320,2017/12/31,C29,300320,2017/12/31
300451,2017/12/31,I65,300451,2017/12/31
300483,2017/12/31,C41,300483,2017/12/31
300474,2017/12/31,C39,300474,2017/12/31
300476,2017/12/31,C39,300476,2017/12/31
300193,2017/12/31,C34,300193,2017/12/31
300161,2017/12/31,C34,300161,2017/12/31
300495,2017/12/31,N77,300495,2017/12/31
300204,2017/12/31,C27,300204,2017/12/31
300618,2017/12/31,C32,300618,2017/12/31
300016,2017/12/31,C27,300016,2017/12/31
300414,2017/12/31,C39,300414,2017/12/31
300146,2017/12/31,C14,300146,2017/12/31
300590,2017/12/31,C39,300590,2017/12/31
300700,2017/12/31,C30,300700,2017/12/31
300677,2017/12/31,C29,300677,2017/12/31
300102,2017/12/31,C39,300102,2017/12/31
300413,2017/12/31,F52,300413,2017/12/31
300301,2017/12/31,C39,300301,2017/12/31
300650,2017/12/31,C38,300650,2017/12/31
300286,2017/12/31,C40,300286,2017/12/31
300041,2017/12/31,C26,300041,2017/12/31
300505,2017/12/31,C26,300505,2017/12/31
300459,2017/12/31,C26,300459,2017/12/31
300450,2017/12/31,C35,300450,2017/12/31
300559,2017/12/31,I65,300559,2017/12/31
300239,2017/12/31,C27,300239,2017/12/31
300545,2017/12/31,C35,300545,2017/12/31
300557,2017/12/31,C40,300557,2017/12/31
300584,2017/12/31,C27,300584,2017/12/31
300715,2017/12/31,C30,300715,2017/12/31
300681,2017/12/31,C38,300681,2017/12/31
300313,2017/12/31,A03,300313,2017/12/31
300656,2017/12/31,C39,300656,2017/12/31
300003,2017/12/31,C35,300003,2017/12/31
300302,2017/12/31,I65,300302,2017/12/31
300114,2017/12/31,C39,300114,2017/12/31
300485,2017/12/31,C27,300485,2017/12/31
300357,2017/12/31,C27,300357,2017/12/31
300416,2017/12/31,C40,300416,2017/12/31
300511,2017/12/31,A01,300511,2017/12/31
300393,2017/12/31,C39,300393,2017/12/31
300376,2017/12/31,C38,300376,2017/12/31
300428,2017/12/31,C32,300428,2017/12/31
300275,2017/12/31,I65,300275,2017/12/31
300181,2017/12/31,C27,300181,2017/12/31
300398,2017/12/31,C26,300398,2017/12/31
300365,2017/12/31,I65,300365,2017/12/31
300199,2017/12/31,C27,300199,2017/12/31
300248,2017/12/31,I65,300248,2017/12/31
300383,2017/12/31,I65,300383,2017/12/31
300453,2017/12/31,C35,300453,2017/12/31
300226,2017/12/31,I64,300226,2017/12/31
300143,2017/12/31,C27,300143,2017/12/31
300131,2017/12/31,F51,300131,2017/12/31
300122,2017/12/31,C27,300122,2017/12/31
300260,2017/12/31,C34,300260,2017/12/31
300563,2017/12/31,C39,300563,2017/12/31
300046,2017/12/31,C39,300046,2017/12/31
300014,2017/12/31,C38,300014,2017/12/31
300491,2017/12/31,C38,300491,2017/12/31
300394,2017/12/31,C39,300394,2017/12/31
300178,2017/12/31,L72,300178,2017/12/31
300690,2017/12/31,C30,300690,2017/12/31
300509,2017/12/31,C35,300509,2017/12/31
300052,2017/12/31,I64,300052,2017/12/31
300436,2017/12/31,C27,300436,2017/12/31
300659,2017/12/31,I65,300659,2017/12/31
300105,2017/12/31,C38,300105,2017/12/31
300130,2017/12/31,C35,300130,2017/12/31
300024,2017/12/31,C34,300024,2017/12/31
300304,2017/12/31,C36,300304,2017/12/31
300034,2017/12/31,C32,300034,2017/12/31
300534,2017/12/31,C27,300534,2017/12/31
300188,2017/12/31,I65,300188,2017/12/31
300001,2017/12/31,C38,300001,2017/12/31
300635,2017/12/31,M74,300635,2017/12/31
300270,2017/12/31,C39,300270,2017/12/31
300038,2017/12/31,I64,300038,2017/12/31
300007,2017/12/31,C40,300007,2017/12/31
300256,2017/12/31,C39,300256,2017/12/31
300173,2017/12/31,C35,300173,2017/12/31
300237,2017/12/31,E48,300237,2017/12/31
300701,2017/12/31,C39,300701,2017/12/31
300381,2017/12/31,C14,300381,2017/12/31
300240,2017/12/31,G59,300240,2017/12/31
300593,2017/12/31,C38,300593,2017/12/31
300586,2017/12/31,C29,300586,2017/12/31
300322,2017/12/31,C39,300322,2017/12/31
300185,2017/12/31,C34,300185,2017/12/31
300296,2017/12/31,C39,300296,2017/12/31
300138,2017/12/31,C13,300138,2017/12/31
300068,2017/12/31,C38,300068,2017/12/31
300037,2017/12/31,C26,300037,2017/12/31
300655,2017/12/31,C26,300655,2017/12/31
300520,2017/12/31,I65,300520,2017/12/31
300532,2017/12/31,I65,300532,2017/12/31
300103,2017/12/31,C35,300103,2017/12/31
300027,2017/12/31,R86,300027,2017/12/31
300127,2017/12/31,C39,300127,2017/12/31
300092,2017/12/31,C35,300092,2017/12/31
300708,2017/12/31,C39,300708,2017/12/31
300507,2017/12/31,C36,300507,2017/12/31
300421,2017/12/31,C34,300421,2017/12/31
300339,2017/12/31,I65,300339,2017/12/31
300101,2017/12/31,C39,300101,2017/12/31
300429,2017/12/31,C26,300429,2017/12/31
300047,2017/12/31,I65,300047,2017/12/31
300373,2017/12/31,C39,300373,2017/12/31
300717,2017/12/31,C29,300717,2017/12/31
300144,2017/12/31,R87,300144,2017/12/31
300009,2017/12/31,C27,300009,2017/12/31
300569,2017/12/31,C38,300569,2017/12/31
300570,2017/12/31,C39,300570,2017/12/31
300647,2017/12/31,C39,300647,2017/12/31
300596,2017/12/31,C26,300596,2017/12/31
300346,2017/12/31,C39,300346,2017/12/31
300242,2017/12/31,I64,300242,2017/12/31
300705,2017/12/31,C27,300705,2017/12/31
300233,2017/12/31,C27,300233,2017/12/31
300036,2017/12/31,I65,300036,2017/12/31
300349,2017/12/31,C40,300349,2017/12/31
300378,2017/12/31,I65,300378,2017/12/31
300579,2017/12/31,I65,300579,2017/12/31
300205,2017/12/31,C39,300205,2017/12/31
300548,2017/12/31,C39,300548,2017/12/31
300567,2017/12/31,C40,300567,2017/12/31
300117,2017/12/31,E50,300117,2017/12/31
300328,2017/12/31,C33,300328,2017/12/31
300528,2017/12/31,R86,300528,2017/12/31
300480,2017/12/31,C40,300480,2017/12/31
300406,2017/12/31,C27,300406,2017/12/31
300229,2017/12/31,I65,300229,2017/12/31
300026,2017/12/31,C27,300026,2017/12/31
300403,2017/12/31,C38,300403,2017/12/31
300282,2017/12/31,C39,300282,2017/12/31
300445,2017/12/31,C40,300445,2017/12/31
300516,2017/12/31,C39,300516,2017/12/31
300427,2017/12/31,C38,300427,2017/12/31
300692,2017/12/31,N77,300692,2017/12/31
300455,2017/12/31,C39,300455,2017/12/31
300523,2017/12/31,I65,300523,2017/12/31
300682,2017/12/31,I65,300682,2017/12/31
300653,2017/12/31,C35,300653,2017/12/31
300684,2017/12/31,C26,300684,2017/12/31
300115,2017/12/31,C39,300115,2017/12/31
300658,2017/12/31,C17,300658,2017/12/31
300575,2017/12/31,C26,300575,2017/12/31
300018,2017/12/31,C38,300018,2017/12/31
300222,2017/12/31,C38,300222,2017/12/31
300562,2017/12/31,C35,300562,2017/12/31
300722,2017/12/31,C41,300722,2017/12/31
300327,2017/12/31,C39,300327,2017/12/31
300479,2017/12/31,C39,300479,2017/12/31
300619,2017/12/31,C35,300619,2017/12/31
300639,2017/12/31,C27,300639,2017/12/31
300633,2017/12/31,C35,300633,2017/12/31
300244,2017/12/31,Q83,300244,2017/12/31
300629,2017/12/31,C33,300629,2017/12/31
300107,2017/12/31,C26,300107,2017/12/31
300273,2017/12/31,C35,300273,2017/12/31
300375,2017/12/31,C29,300375,2017/12/31
300305,2017/12/31,C29,300305,2017/12/31
300215,2017/12/31,M74,300215,2017/12/31
300259,2017/12/31,C40,300259,2017/12/31
300353,2017/12/31,C39,300353,2017/12/31
300342,2017/12/31,C38,300342,2017/12/31
300213,2017/12/31,C39,300213,2017/12/31
300324,2017/12/31,I65,300324,2017/12/31
300437,2017/12/31,C26,300437,2017/12/31
300252,2017/12/31,C38,300252,2017/12/31
300044,2017/12/31,I65,300044,2017/12/31
300190,2017/12/31,N77,300190,2017/12/31
300719,2017/12/31,C37,300719,2017/12/31
300147,2017/12/31,C27,300147,2017/12/31
300223,2017/12/31,C39,300223,2017/12/31
300019,2017/12/31,C26,300019,2017/12/31
300110,2017/12/31,C27,300110,2017/12/31
300128,2017/12/31,C39,300128,2017/12/31
300194,2017/12/31,C27,300194,2017/12/31
300547,2017/12/31,C29,300547,2017/12/31
300073,2017/12/31,C30,300073,2017/12/31
300401,2017/12/31,C14,300401,2017/12/31
300066,2017/12/31,C40,300066,2017/12/31
300400,2017/12/31,C35,300400,2017/12/31
300568,2017/12/31,C26,300568,2017/12/31
300192,2017/12/31,C26,300192,2017/12/31
300685,2017/12/31,C27,300685,2017/12/31
300424,2017/12/31,C37,300424,2017/12/31
300430,2017/12/31,C40,300430,2017/12/31
300172,2017/12/31,N77,300172,2017/12/31
300334,2017/12/31,C35,300334,2017/12/31
300106,2017/12/31,A03,300106,2017/12/31
300056,2017/12/31,C35,300056,2017/12/31
300538,2017/12/31,F51,300538,2017/12/31
300150,2017/12/31,I65,300150,2017/12/31
300699,2017/12/31,C28,300699,2017/12/31
300529,2017/12/31,C35,300529,2017/12/31
300154,2017/12/31,C34,300154,2017/12/31
300620,2017/12/31,C39,300620,2017/12/31
300227,2017/12/31,C39,300227,2017/12/31
300310,2017/12/31,I63,300310,2017/12/31
300087,2017/12/31,A01,300087,2017/12/31
300121,2017/12/31,C26,300121,2017/12/31
300164,2017/12/31,B11,300164,2017/12/31
300074,2017/12/31,I65,300074,2017/12/31
300218,2017/12/31,C29,300218,2017/12/31
300441,2017/12/31,C34,300441,2017/12/31
300420,2017/12/31,C34,300420,2017/12/31
300598,2017/12/31,I65,300598,2017/12/31
300466,2017/12/31,C40,300466,2017/12/31
300149,2017/12/31,C14,300149,2017/12/31
300492,2017/12/31,M74,300492,2017/12/31
300493,2017/12/31,I65,300493,2017/12/31
300140,2017/12/31,C38,300140,2017/12/31
300552,2017/12/31,I65,300552,2017/12/31
300196,2017/12/31,C30,300196,2017/12/31
300539,2017/12/31,C29,300539,2017/12/31
300238,2017/12/31,C35,300238,2017/12/31
300616,2017/12/31,C21,300616,2017/12/31
300683,2017/12/31,C27,300683,2017/12/31
300341,2017/12/31,C38,300341,2017/12/31
300057,2017/12/31,C32,300057,2017/12/31
300325,2017/12/31,C29,300325,2017/12/31
300314,2017/12/31,C35,300314,2017/12/31
300443,2017/12/31,C35,300443,2017/12/31
300371,2017/12/31,C40,300371,2017/12/31
300556,2017/12/31,I65,300556,2017/12/31
300595,2017/12/31,C35,300595,2017/12/31
300271,2017/12/31,I65,300271,2017/12/31
300212,2017/12/31,I65,300212,2017/12/31
300316,2017/12/31,C35,300316,2017/12/31
300558,2017/12/31,C27,300558,2017/12/31
300263,2017/12/31,C34,300263,2017/12/31
300241,2017/12/31,C39,300241,2017/12/31
300627,2017/12/31,C39,300627,2017/12/31
300498,2017/12/31,A03,300498,2017/12/31
300284,2017/12/31,M74,300284,2017/12/31
300589,2017/12/31,C37,300589,2017/12/31
300572,2017/12/31,C40,300572,2017/12/31
300245,2017/12/31,I65,300245,2017/12/31
300673,2017/12/31,C13,300673,2017/12/31
300623,2017/12/31,C39,300623,2017/12/31
300308,2017/12/31,C35,300308,2017/12/31
300617,2017/12/31,C38,300617,2017/12/31
300330,2017/12/31,I65,300330,2017/12/31
300541,2017/12/31,I65,300541,2017/12/31
300021,2017/12/31,C29,300021,2017/12/31
300374,2017/12/31,C30,300374,2017/12/31
300225,2017/12/31,C26,300225,2017/12/31
300630,2017/12/31,C27,300630,2017/12/31
300278,2017/12/31,C35,300278,2017/12/31
300662,2017/12/31,L72,300662,2017/12/31
300517,2017/12/31,E48,300517,2017/12/31
300643,2017/12/31,C36,300643,2017/12/31
300202,2017/12/31,C34,300202,2017/12/31
300329,2017/12/31,C24,300329,2017/12/31
300217,2017/12/31,C38,300217,2017/12/31
300731,2017/12/31,C29,300731,2017/12/31
300725,2017/12/31,C26,300725,2017/12/31
300535,2017/12/31,C26,300535,2017/12/31
300638,2017/12/31,C39,300638,2017/12/31
300458,2017/12/31,C39,300458,2017/12/31
300220,2017/12/31,C39,300220,2017/12/31
300577,2017/12/31,C17,300577,2017/12/31
300368,2017/12/31,C35,300368,2017/12/31
300120,2017/12/31,C38,300120,2017/12/31
300669,2017/12/31,C34,300669,2017/12/31
300736,2017/12/31,O80,300736,2017/12/31
300017,2017/12/31,I65,300017,2017/12/31
300078,2017/12/31,C39,300078,2017/12/31
300343,2017/12/31,I64,300343,2017/12/31
300389,2017/12/31,C39,300389,2017/12/31
300500,2017/12/31,M74,300500,2017/12/31
300440,2017/12/31,I65,300440,2017/12/31
300735,2017/12/31,C39,300735,2017/12/31
300255,2017/12/31,C27,300255,2017/12/31
300713,2017/12/31,C38,300713,2017/12/31
300132,2017/12/31,C26,300132,2017/12/31
300546,2017/12/31,C39,300546,2017/12/31
300514,2017/12/31,C39,300514,2017/12/31
300228,2017/12/31,C35,300228,2017/12/31
300503,2017/12/31,C34,300503,2017/12/31
300631,2017/12/31,C35,300631,2017/12/31
300487,2017/12/31,C26,300487,2017/12/31
300611,2017/12/31,C34,300611,2017/12/31
300691,2017/12/31,C39,300691,2017/12/31
300379,2017/12/31,I65,300379,2017/12/31
300197,2017/12/31,E48,300197,2017/12/31
300697,2017/12/31,C32,300697,2017/12/31
300668,2017/12/31,M74,300668,2017/12/31
300554,2017/12/31,C30,300554,2017/12/31
300671,2017/12/31,I65,300671,2017/12/31
300224,2017/12/31,C30,300224,2017/12/31
300469,2017/12/31,I65,300469,2017/12/31
300537,2017/12/31,C26,300537,2017/12/31
300519,2017/12/31,C27,300519,2017/12/31
300489,2017/12/31,C32,300489,2017/12/31
300432,2017/12/31,C36,300432,2017/12/31
300258,2017/12/31,C36,300258,2017/12/31
300285,2017/12/31,C26,300285,2017/12/31
300484,2017/12/31,C38,300484,2017/12/31
300508,2017/12/31,I65,300508,2017/12/31
300592,2017/12/31,R87,300592,2017/12/31
300125,2017/12/31,M74,300125,2017/12/31
300207,2017/12/31,C38,300207,2017/12/31
300738,2017/12/31,I65,300738,2017/12/31
300363,2017/12/31,C27,300363,2017/12/31
300626,2017/12/31,C38,300626,2017/12/31
300211,2017/12/31,C39,300211,2017/12/31
300112,2017/12/31,C40,300112,2017/12/31
300732,2017/12/31,M74,300732,2017/12/31
300395,2017/12/31,C30,300395,2017/12/31
300319,2017/12/31,C39,300319,2017/12/31
300578,2017/12/31,I65,300578,2017/12/31
300295,2017/12/31,I64,300295,2017/12/31
300632,2017/12/31,C39,300632,2017/12/31
300651,2017/12/31,C24,300651,2017/12/31
300513,2017/12/31,I65,300513,2017/12/31
300348,2017/12/31,I65,300348,2017/12/31
300235,2017/12/31,I65,300235,2017/12/31
300624,2017/12/31,I65,300624,2017/12/31
300447,2017/12/31,C38,300447,2017/12/31
300444,2017/12/31,C38,300444,2017/12/31
300370,2017/12/31,C40,300370,2017/12/31
300051,2017/12/31,I65,300051,2017/12/31
300448,2017/12/31,I65,300448,2017/12/31
300136,2017/12/31,C39,300136,2017/12/31
300257,2017/12/31,C34,300257,2017/12/31
300380,2017/12/31,I65,300380,2017/12/31
300739,2017/12/31,C39,300739,2017/12/31
300264,2017/12/31,I65,300264,2017/12/31
300648,2017/12/31,C40,300648,2017/12/31
300080,2017/12/31,C30,300080,2017/12/31
300560,2017/12/31,I65,300560,2017/12/31
300412,2017/12/31,C35,300412,2017/12/31
300472,2017/12/31,C35,300472,2017/12/31
300039,2017/12/31,C27,300039,2017/12/31
300195,2017/12/31,C35,300195,2017/12/31
300642,2017/12/31,C27,300642,2017/12/31
300020,2017/12/31,I65,300020,2017/12/31
300113,2017/12/31,I64,300113,2017/12/31
300134,2017/12/31,C39,300134,2017/12/31
300277,2017/12/31,I65,300277,2017/12/31
300290,2017/12/31,I65,300290,2017/12/31
300167,2017/12/31,I65,300167,2017/12/31
300625,2017/12/31,C38,300625,2017/12/31
300402,2017/12/31,C35,300402,2017/12/31
300338,2017/12/31,C40,300338,2017/12/31
300321,2017/12/31,C29,300321,2017/12/31
300553,2017/12/31,C40,300553,2017/12/31
300573,2017/12/31,C27,300573,2017/12/31
300622,2017/12/31,F52,300622,2017/12/31
300439,2017/12/31,C27,300439,2017/12/31
300119,2017/12/31,C27,300119,2017/12/31
300415,2017/12/31,C35,300415,2017/12/31
300333,2017/12/31,I65,300333,2017/12/31
300045,2017/12/31,C35,300045,2017/12/31
300726,2017/12/31,C39,300726,2017/12/31
300281,2017/12/31,C35,300281,2017/12/31
300501,2017/12/31,C27,300501,2017/12/31
300067,2017/12/31,C26,300067,2017/12/31
300600,2017/12/31,C37,300600,2017/12/31
300141,2017/12/31,C38,300141,2017/12/31
300676,2017/12/31,M74,300676,2017/12/31
300261,2017/12/31,C26,300261,2017/12/31
300612,2017/12/31,L72,300612,2017/12/31
300636,2017/12/31,C27,300636,2017/12/31
300555,2017/12/31,C39,300555,2017/12/31
300408,2017/12/31,C39,300408,2017/12/31
300418,2017/12/31,I64,300418,2017/12/31
300478,2017/12/31,C29,300478,2017/12/31
300481,2017/12/31,C26,300481,2017/12/31
300200,2017/12/31,C26,300200,2017/12/31
300606,2017/12/31,C30,300606,2017/12/31
300243,2017/12/31,C26,300243,2017/12/31
300703,2017/12/31,C24,300703,2017/12/31
300095,2017/12/31,C35,300095,2017/12/31
300670,2017/12/31,C38,300670,2017/12/31
300288,2017/12/31,I63,300288,2017/12/31
300170,2017/12/31,I65,300170,2017/12/31
300280,2017/12/31,C34,300280,2017/12/31
300162,2017/12/31,C39,300162,2017/12/31
300351,2017/12/31,C39,300351,2017/12/31
300582,2017/12/31,C39,300582,2017/12/31
300434,2017/12/31,C27,300434,2017/12/31
300497,2017/12/31,C27,300497,2017/12/31
300388,2017/12/31,N77,300388,2017/12/31
300510,2017/12/31,C38,300510,2017/12/31
300411,2017/12/31,C34,300411,2017/12/31
300470,2017/12/31,C34,300470,2017/12/31
300032,2017/12/31,C38,300032,2017/12/31
300332,2017/12/31,D45,300332,2017/12/31
300456,2017/12/31,C39,300456,2017/12/31
300088,2017/12/31,C39,300088,2017/12/31
300317,2017/12/31,C38,300317,2017/12/31
300695,2017/12/31,C36,300695,2017/12/31
300431,2017/12/31,I64,300431,2017/12/31
300737,2017/12/31,C30,300737,2017/12/31
300347,2017/12/31,Q83,300347,2017/12/31
300463,2017/12/31,C27,300463,2017/12/31
300072,2017/12/31,C26,300072,2017/12/31
300475,2017/12/31,C38,300475,2017/12/31
300006,2017/12/31,C27,300006,2017/12/31
300184,2017/12/31,F51,300184,2017/12/31
300729,2017/12/31,C21,300729,2017/12/31
300360,2017/12/31,C40,300360,2017/12/31
300679,2017/12/31,C39,300679,2017/12/31
300008,2017/12/31,M74,300008,2017/12/31
300521,2017/12/31,C35,300521,2017/12/31
300053,2017/12/31,C39,300053,2017/12/31
300542,2017/12/31,I65,300542,2017/12/31
300707,2017/12/31,C35,300707,2017/12/31
300335,2017/12/31,D44,300335,2017/12/31
300654,2017/12/31,R85,300654,2017/12/31
300158,2017/12/31,C27,300158,2017/12/31
300303,2017/12/31,C39,300303,2017/12/31
300417,2017/12/31,C40,300417,2017/12/31
300015,2017/12/31,Q83,300015,2017/12/31
300580,2017/12/31,C36,300580,2017/12/31
300180,2017/12/31,C29,300180,2017/12/31
300390,2017/12/31,C39,300390,2017/12/31
300250,2017/12/31,C39,300250,2017/12/31
300435,2017/12/31,C34,300435,2017/12/31
300070,2017/12/31,N77,300070,2017/12/31
300174,2017/12/31,C26,300174,2017/12/31
300461,2017/12/31,C35,300461,2017/12/31
300396,2017/12/31,C35,300396,2017/12/31
300251,2017/12/31,R86,300251,2017/12/31
300210,2017/12/31,C35,300210,2017/12/31
300219,2017/12/31,C39,300219,2017/12/31
300077,2017/12/31,C39,300077,2017/12/31
300410,2017/12/31,C40,300410,2017/12/31
300157,2017/12/31,B11,300157,2017/12/31
300262,2017/12/31,E48,300262,2017/12/31
300730,2017/12/31,I65,300730,2017/12/31
300340,2017/12/31,C39,300340,2017/12/31
300040,2017/12/31,C38,300040,2017/12/31
300031,2017/12/31,I64,300031,2017/12/31
300675,2017/12/31,M74,300675,2017/12/31
300168,2017/12/31,I65,300168,2017/12/31
300407,2017/12/31,C38,300407,2017/12/31
300551,2017/12/31,C35,300551,2017/12/31
300666,2017/12/31,C39,300666,2017/12/31
300133,2017/12/31,R86,300133,2017/12/31
300203,2017/12/31,C40,300203,2017/12/31
300336,2017/12/31,R86,300336,2017/12/31
300657,2017/12/31,C39,300657,2017/12/31
300583,2017/12/31,C27,300583,2017/12/31
300089,2017/12/31,C30,300089,2017/12/31
300645,2017/12/31,I65,300645,2017/12/31
300468,2017/12/31,I65,300468,2017/12/31
300661,2017/12/31,C39,300661,2017/12/31
300165,2017/12/31,C40,300165,2017/12/31
300693,2017/12/31,C38,300693,2017/12/31
300587,2017/12/31,C29,300587,2017/12/31
300712,2017/12/31,M74,300712,2017/12/31
300386,2017/12/31,I65,300386,2017/12/31
300236,2017/12/31,C26,300236,2017/12/31
300387,2017/12/31,C26,300387,2017/12/31
300391,2017/12/31,C34,300391,2017/12/31
300279,2017/12/31,C38,300279,2017/12/31
300571,2017/12/31,I64,300571,2017/12/31
300471,2017/12/31,C35,300471,2017/12/31
300718,2017/12/31,C34,300718,2017/12/31
300054,2017/12/31,C26,300054,2017/12/31
300494,2017/12/31,I64,300494,2017/12/31
300549,2017/12/31,C35,300549,2017/12/31
300272,2017/12/31,C38,300272,2017/12/31
300159,2017/12/31,C37,300159,2017/12/31
300287,2017/12/31,I65,300287,2017/12/31
300137,2017/12/31,C40,300137,2017/12/31
300660,2017/12/31,C38,300660,2017/12/31
300688,2017/12/31,L72,300688,2017/12/31
300637,2017/12/31,C26,300637,2017/12/31
300473,2017/12/31,C34,300473,2017/12/31
300649,2017/12/31,M74,300649,2017/12/31
300206,2017/12/31,C35,300206,2017/12/31
300727,2017/12/31,C26,300727,2017/12/31
300409,2017/12/31,C30,300409,2017/12/31
300109,2017/12/31,C26,300109,2017/12/31
300025,2017/12/31,I65,300025,2017/12/31
300680,2017/12/31,C36,300680,2017/12/31
300663,2017/12/31,I65,300663,2017/12/31
300621,2017/12/31,E50,300621,2017/12/31
300166,2017/12/31,I65,300166,2017/12/31
300182,2017/12/31,I65,300182,2017/12/31
300142,2017/12/31,C27,300142,2017/12/31
300490,2017/12/31,C38,300490,2017/12/31
300234,2017/12/31,C30,300234,2017/12/31
300438,2017/12/31,C38,300438,2017/12/31
300457,2017/12/31,C35,300457,2017/12/31
300588,2017/12/31,I65,300588,2017/12/31
300085,2017/12/31,I65,300085,2017/12/31
300698,2017/12/31,C39,300698,2017/12/31
300384,2017/12/31,M74,300384,2017/12/31
300706,2017/12/31,C41,300706,2017/12/31
300274,2017/12/31,C38,300274,2017/12/31
300291,2017/12/31,R86,300291,2017/12/31
300108,2017/12/31,C27,300108,2017/12/31
300696,2017/12/31,C37,300696,2017/12/31
300326,2017/12/31,C35,300326,2017/12/31
300369,2017/12/31,I65,300369,2017/12/31
300356,2017/12/31,C38,300356,2017/12/31
300464,2017/12/31,C33,300464,2017/12/31
300585,2017/12/31,C36,300585,2017/12/31
300011,2017/12/31,C37,300011,2017/12/31
300265,2017/12/31,C38,300265,2017/12/31
300597,2017/12/31,I65,300597,2017/12/31
300419,2017/12/31,I65,300419,2017/12/31
300086,2017/12/31,C27,300086,2017/12/31
300672,2017/12/31,C39,300672,2017/12/31
300082,2017/12/31,C26,300082,2017/12/31
300249,2017/12/31,C35,300249,2017/12/31
300221,2017/12/31,C29,300221,2017/12/31
300069,2017/12/31,C38,300069,2017/12/31
300702,2017/12/31,C27,300702,2017/12/31
300641,2017/12/31,C26,300641,2017/12/31
300710,2017/12/31,C39,300710,2017/12/31
300530,2017/12/31,C26,300530,2017/12/31
300486,2017/12/31,C35,300486,2017/12/31
300214,2017/12/31,C26,300214,2017/12/31
300603,2017/12/31,I65,300603,2017/12/31
300358,2017/12/31,C35,300358,2017/12/31
300720,2017/12/31,C40,300720,2017/12/31
300246,2017/12/31,C35,300246,2017/12/31
300640,2017/12/31,R87,300640,2017/12/31
300352,2017/12/31,I65,300352,2017/12/31
300318,2017/12/31,C35,300318,2017/12/31
300665,2017/12/31,C26,300665,2017/12/31
300300,2017/12/31,I65,300300,2017/12/31
300075,2017/12/31,I65,300075,2017/12/31
300615,2017/12/31,C39,300615,2017/12/31
300399,2017/12/31,I65,300399,2017/12/31
300433,2017/12/31,C39,300433,2017/12/31
300442,2017/12/31,C35,300442,2017/12/31
300522,2017/12/31,C26,300522,2017/12/31
300345,2017/12/31,C33,300345,2017/12/31
300183,2017/12/31,I65,300183,2017/12/31
300723,2017/12/31,C27,300723,2017/12/31
300099,2017/12/31,C35,300099,2017/12/31
300058,2017/12/31,L72,300058,2017/12/31
300533,2017/12/31,I65,300533,2017/12/31
300129,2017/12/31,C38,300129,2017/12/31
